usuarioId,peliculaId,fechaVisualizacion,completo
73,85,2024-01-22,true
73,131,2024-01-02,true
73,77,2023-09-27,true
73,128,2022-06-18,false
73,104,2022-01-01,true
73,14,2024-03-11,true
73,152,2023-08-20,true
74,36,2023-08-05,true
74,17,2022-11-30,true
74,119,2024-01-05,false
74,156,2023-09-20,true
74,67,2024-04-01,true
74,41,2023-09-26,true
74,165,2022-11-01,true
74,199,2022-08-30,true
74,180,2022-09-16,true
74,132,2023-10-18,true
74,25,2024-06-10,true
74,128,2023-09-12,false
74,58,2023-03-06,false
74,177,2022-03-11,true
75,13,2024-03-25,true
75,9,2024-07-09,true
75,65,2023-10-07,false
75,100,2023-01-12,true
75,48,2023-05-29,true
75,128,2022-10-31,true
75,119,2024-10-11,false
76,185,2024-02-03,true
76,47,2023-02-18,true
76,107,2023-07-15,true
76,10,2023-02-07,true
76,198,2022-03-22,true
76,3,2023-08-18,true
76,162,2022-04-02,true
76,93,2022-05-09,true
76,183,2024-08-07,false
76,88,2023-04-18,false
76,158,2023-04-02,true
77,172,2024-03-24,true
77,149,2023-07-15,true
77,66,2024-05-03,true
77,102,2023-09-20,true
77,68,2023-03-14,true
77,2,2023-04-26,false
77,136,2024-03-07,true
77,59,2023-02-15,true
77,11,2023-05-18,false
77,57,2022-02-12,true
77,116,2023-06-13,true
77,62,2024-05-01,true
78,25,2023-07-08,false
78,196,2022-08-21,true
78,74,2024-12-30,true
78,80,2023-07-24,true
78,139,2023-12-25,true
78,178,2023-05-28,true
78,141,2022-06-26,false
78,164,2022-11-29,true
78,18,2023-02-02,true
78,20,2023-12-21,true
78,40,2024-06-04,true
78,32,2023-03-11,true
78,1,2022-05-18,false
78,62,2023-04-10,true
78,17,2024-10-09,true
78,200,2024-01-26,true
79,1,2023-10-08,false
79,147,2022-06-24,true
79,91,2022-08-27,true
79,5,2023-11-29,true
79,171,2023-10-12,true
79,96,2023-08-24,true
79,167,2022-10-08,true
79,87,2022-11-10,true
79,107,2022-06-02,false
79,192,2024-01-16,true
79,2,2024-04-13,true
80,48,2022-09-11,true
80,183,2023-04-20,true
80,24,2022-06-13,true
80,36,2023-09-01,false
80,135,2023-09-02,true
80,155,2023-10-01,false
80,154,2024-05-10,true
80,26,2022-10-08,true
80,93,2022-01-09,true
80,30,2024-01-10,true
80,25,2023-05-23,true
80,68,2022-08-01,true
80,197,2022-09-17,true
80,86,2024-11-09,true
80,82,2023-07-14,true
81,127,2023-08-23,true
81,141,2024-04-22,false
81,61,2023-08-13,true
81,16,2024-05-10,true
81,111,2022-08-23,true
81,55,2022-09-20,true
81,157,2022-09-03,false
81,171,2023-05-25,true
81,100,2022-04-06,true
81,50,2023-03-23,true
81,136,2023-03-07,true
82,106,2022-10-23,true
82,28,2024-01-26,true
82,88,2023-07-18,true
82,53,2023-02-28,true
82,115,2024-09-30,true
83,1,2022-10-16,true
83,111,2024-08-27,true
83,119,2024-07-19,true
83,41,2023-02-16,true
83,16,2024-03-10,true
83,192,2022-10-01,true
83,118,2024-02-27,true
83,135,2024-11-09,true
83,75,2024-01-30,true
83,53,2024-11-23,true
83,106,2022-02-11,true
83,29,2022-08-08,true
83,74,2024-12-21,false
84,128,2024-01-01,true
84,136,2023-05-17,true
84,1,2024-01-01,true
84,39,2024-10-06,true
84,6,2022-02-03,true
84,84,2023-04-19,true
84,177,2024-04-24,true
84,142,2022-07-30,true
84,108,2024-06-22,true
84,146,2023-03-24,true
84,88,2024-04-17,true
84,198,2024-07-10,false
84,124,2022-07-11,true
84,50,2022-07-11,true
84,48,2023-05-09,true
84,28,2022-12-09,true
84,79,2024-09-29,true
84,109,2023-11-09,true
84,65,2023-07-23,true
84,179,2024-07-15,true
84,70,2022-02-13,true
84,151,2023-04-25,true
84,52,2023-02-06,true
84,161,2024-08-01,true
84,103,2022-10-03,true
85,94,2024-08-28,true
85,161,2024-12-27,true
85,194,2024-05-10,true
85,195,2023-03-10,true
85,77,2023-04-15,true
85,176,2024-12-23,false
85,111,2023-11-07,false
85,40,2022-11-19,true
85,177,2023-03-18,false
85,17,2024-05-20,true
85,41,2024-06-30,true
86,51,2024-08-10,false
86,104,2022-08-25,true
86,76,2023-04-16,true
86,97,2024-09-08,true
86,198,2022-04-19,true
87,62,2023-11-26,true
87,13,2023-11-12,true
87,131,2022-04-01,true
87,156,2023-02-25,true
87,140,2022-07-03,true
87,19,2024-05-14,true
87,138,2024-08-01,true
87,142,2022-03-03,true
87,22,2022-02-19,false
88,22,2022-06-16,true
88,83,2024-06-18,true
88,43,2022-04-28,true
88,194,2022-02-22,true
88,191,2023-10-03,true
89,75,2024-08-18,true
89,193,2022-04-01,true
89,200,2023-05-19,true
89,67,2024-01-11,true
89,41,2024-04-09,true
89,22,2022-11-02,true
89,140,2024-01-27,true
89,38,2024-02-08,true
89,154,2024-08-20,true
89,172,2024-07-31,true
89,148,2022-02-04,true
89,139,2024-12-12,true
89,123,2022-04-07,false
89,74,2024-03-13,true
89,126,2024-12-19,true
89,134,2022-12-30,true
89,20,2024-11-22,true
89,39,2023-01-20,true
89,45,2023-05-12,true
89,187,2023-08-28,true
89,129,2024-04-14,true
89,160,2022-09-25,true
89,11,2024-12-18,true
89,81,2022-06-18,true
89,98,2023-08-21,false
90,100,2023-09-23,true
90,41,2024-11-16,true
90,91,2024-10-31,false
90,193,2022-02-16,true
90,96,2024-01-25,true
90,194,2023-01-01,true
90,75,2024-08-11,true
90,11,2022-03-18,true
90,48,2023-05-05,true
90,104,2023-02-02,true
90,59,2022-09-08,true
90,185,2022-07-29,true
90,173,2024-07-20,true
90,95,2022-09-11,true
90,88,2023-05-09,true
90,140,2024-10-05,true
90,175,2023-04-08,true
90,192,2022-06-07,false
90,76,2024-10-31,true
90,50,2024-03-08,true
90,6,2024-04-13,true
90,172,2024-12-10,false
90,22,2022-01-22,false
90,121,2023-03-04,true
90,97,2022-03-02,true
91,141,2023-11-15,true
91,33,2023-06-25,true
91,153,2022-09-03,false
91,135,2024-04-30,false
91,4,2023-03-14,true
91,63,2022-10-02,false
91,177,2022-06-06,true
91,97,2024-12-13,true
92,75,2024-07-13,true
92,58,2022-07-08,true
92,60,2022-09-24,true
92,102,2024-01-22,true
92,136,2023-11-23,true
92,123,2024-05-27,true
92,88,2022-04-05,true
92,7,2024-05-23,true
92,151,2023-01-31,false
92,36,2022-04-24,true
92,105,2024-03-25,false
92,50,2022-07-01,true
92,44,2024-03-02,true
92,186,2023-03-12,true
92,41,2023-06-05,false
92,56,2023-12-30,true
92,156,2023-01-11,true
92,155,2024-05-19,true
92,130,2023-03-08,false
92,38,2023-06-25,true
92,19,2022-08-26,true
92,62,2022-01-11,true
93,88,2023-03-11,true
93,77,2022-04-20,true
93,61,2022-04-08,true
93,123,2022-05-13,true
93,171,2022-02-02,true
93,141,2022-12-06,true
93,189,2024-05-11,true
93,136,2023-08-31,true
93,35,2024-07-23,true
93,105,2024-01-20,true
93,12,2023-05-24,true
94,198,2023-02-03,false
94,129,2023-01-25,true
94,80,2023-04-02,true
94,146,2024-04-07,true
94,159,2022-04-23,true
95,40,2023-10-30,true
95,102,2023-05-15,false
95,164,2024-12-01,true
95,31,2022-02-05,true
95,118,2022-01-07,false
95,196,2024-04-14,false
95,107,2022-08-30,false
95,8,2024-06-08,true
95,165,2024-04-11,true
95,114,2024-06-08,true
95,45,2024-02-23,true
95,192,2023-03-20,true
95,56,2022-07-21,true
95,80,2023-01-25,true
95,144,2022-09-04,true
95,186,2024-03-27,true
95,59,2024-11-08,true
95,134,2022-03-02,true
95,156,2022-01-03,true
95,57,2024-06-08,true
96,17,2022-04-25,true
96,15,2022-05-30,false
96,30,2023-10-21,true
96,196,2024-12-04,true
96,100,2024-04-22,true
96,129,2023-03-28,true
96,52,2024-06-21,true
96,20,2022-04-30,true
96,21,2024-04-05,true
96,172,2022-10-08,true
96,50,2024-10-04,true
96,157,2024-02-27,false
96,86,2022-11-26,true
96,7,2022-05-17,true
96,13,2024-12-09,true
96,97,2023-02-11,true
96,136,2023-10-06,true
97,89,2022-07-28,true
97,103,2022-08-19,true
97,28,2023-10-13,true
97,120,2023-12-08,true
97,140,2022-06-02,false
97,21,2023-08-31,true
97,119,2023-10-24,true
97,3,2023-08-26,true
97,53,2022-07-13,true
97,43,2023-04-30,true
97,174,2024-03-26,true
98,190,2024-11-29,false
98,128,2024-05-09,true
98,171,2024-06-15,true
98,132,2023-05-13,false
98,44,2024-11-21,true
98,48,2024-04-16,true
98,20,2022-02-16,true
98,4,2024-05-27,true
98,42,2022-09-01,true
98,164,2024-04-04,false
98,24,2024-10-13,true
98,126,2022-02-01,true
98,151,2022-10-22,true
98,138,2023-01-05,true
98,47,2022-06-26,false
98,27,2024-01-20,true
98,161,2022-08-03,true
98,50,2022-05-30,true
98,67,2022-12-23,true
99,102,2023-04-16,true
99,117,2023-05-29,true
99,194,2023-09-03,false
99,153,2023-11-23,true
99,11,2022-05-16,true
99,143,2024-11-05,true
99,152,2022-03-15,true
99,137,2023-01-02,true
99,175,2024-03-10,true
99,69,2022-02-23,false
99,61,2024-07-14,true
99,111,2022-05-11,true
99,160,2024-10-10,true
99,156,2022-11-04,false
99,139,2024-06-12,true
99,74,2022-11-12,true
99,140,2023-02-06,true
99,5,2024-12-25,true
99,41,2023-01-17,true
99,33,2024-01-26,true
99,10,2024-01-09,true
99,85,2023-11-11,true
99,9,2022-09-13,true
100,200,2024-03-18,true
100,192,2023-08-26,true
100,88,2024-12-26,true
100,96,2024-03-12,true
100,69,2022-07-31,true
100,65,2023-11-03,true
100,47,2024-09-16,true
100,135,2024-03-07,true
100,101,2023-03-30,false
100,118,2023-04-01,true
101,58,2022-02-22,false
101,130,2024-09-29,true
101,28,2023-10-27,true
101,144,2023-08-12,true
101,182,2023-09-20,true
101,101,2022-06-02,false
101,95,2022-08-20,false
101,94,2024-09-18,true
102,61,2024-09-01,true
102,69,2022-07-19,true
102,10,2022-04-04,true
102,23,2022-08-12,true
102,94,2022-06-28,true
102,54,2024-02-24,true
102,101,2022-09-07,true
102,79,2022-05-04,true
102,197,2024-09-05,true
102,84,2024-11-19,true
102,76,2023-12-15,true
102,117,2023-11-09,true
102,28,2024-05-26,true
102,191,2024-11-03,true
102,187,2024-06-24,true
102,52,2022-10-11,true
102,188,2023-07-27,true
102,56,2024-05-14,false
102,45,2023-10-12,true
102,196,2023-08-13,true
102,159,2022-09-01,false
102,55,2024-05-26,false
102,108,2022-02-22,true
103,11,2023-04-21,true
103,40,2023-10-30,false
103,79,2022-05-22,true
103,96,2022-03-11,true
103,164,2023-01-09,true
103,59,2024-11-30,true
104,184,2022-05-23,true
104,126,2022-12-21,true
104,37,2022-08-05,true
104,128,2022-09-16,true
104,177,2023-09-17,true
104,57,2022-07-04,true
104,109,2022-11-24,true
104,115,2022-02-19,true
104,164,2024-04-07,true
104,113,2022-12-29,true
104,185,2024-09-10,true
104,75,2023-06-29,true
104,165,2022-03-08,true
104,106,2024-07-17,true
104,39,2022-07-29,true
104,2,2024-06-19,false
104,34,2024-08-18,true
104,94,2023-02-11,true
104,132,2023-03-21,false
104,181,2023-01-17,false
104,43,2022-03-01,true
104,95,2023-03-15,true
104,74,2022-07-26,true
104,54,2022-06-04,true
105,61,2023-02-21,true
105,43,2023-07-01,true
105,84,2024-10-06,true
105,168,2023-08-17,true
105,94,2023-06-19,false
105,180,2024-10-17,true
105,63,2023-01-05,false
105,148,2024-06-17,true
105,139,2022-05-24,true
106,195,2022-07-21,true
106,135,2023-01-21,true
106,128,2023-06-28,true
106,185,2024-11-28,true
106,29,2024-06-16,true
106,55,2024-11-19,true
106,126,2024-03-18,false
106,182,2022-03-24,true
106,84,2023-04-29,false
106,36,2022-06-17,true
106,149,2023-10-19,true
106,143,2023-03-07,false
106,133,2022-07-11,true
106,63,2022-12-09,true
106,34,2023-12-15,true
106,39,2024-09-05,true
106,8,2024-11-13,true
106,173,2022-01-11,true
106,193,2022-06-19,true
107,30,2022-08-26,true
107,38,2023-01-06,true
107,102,2024-07-03,true
107,13,2024-06-15,false
107,163,2023-02-10,false
107,39,2023-03-15,true
107,188,2024-02-18,true
107,195,2024-07-21,true
107,200,2024-12-02,true
107,54,2023-08-01,true
107,41,2024-03-19,true
107,31,2022-01-18,true
107,176,2022-11-04,true
107,180,2023-02-01,true
107,118,2024-02-19,true
107,105,2023-03-16,true
107,120,2022-09-20,true
107,170,2022-07-19,true
107,36,2023-07-19,true
107,14,2023-10-31,true
107,192,2023-03-11,true
107,156,2022-11-16,true
107,173,2022-04-21,true
107,23,2024-09-08,true
108,154,2024-04-24,true
108,159,2024-12-23,true
108,16,2023-12-03,true
108,114,2022-11-21,true
108,185,2023-03-31,true
108,22,2022-03-08,true
108,111,2024-01-14,false
108,110,2024-04-10,false
108,152,2024-07-13,true
108,6,2023-09-24,true
109,96,2022-08-31,true
109,73,2023-03-01,true
109,109,2024-04-24,true
109,45,2023-07-20,true
109,64,2024-05-17,true
109,65,2022-07-19,true
109,123,2022-08-08,true
109,28,2023-12-03,true
109,36,2024-11-07,true
109,119,2022-04-21,true
109,112,2022-04-08,true
109,1,2023-07-19,true
109,29,2022-12-25,true
109,12,2024-06-10,true
109,143,2023-12-29,true
109,16,2023-06-04,true
110,86,2024-04-04,true
110,51,2024-06-19,false
110,172,2024-06-14,false
110,199,2024-06-13,true
110,52,2022-05-12,true
111,5,2024-08-15,true
111,9,2023-06-22,true
111,15,2022-05-20,true
111,69,2022-01-07,true
111,104,2023-10-11,true
111,107,2024-10-24,true
111,109,2024-10-14,false
111,26,2024-03-19,true
111,80,2023-04-04,true
111,85,2024-06-18,true
111,161,2024-02-22,true
111,151,2022-07-29,true
111,7,2022-11-01,true
111,194,2024-09-20,true
111,18,2022-12-23,true
111,30,2024-11-21,true
111,13,2022-08-22,false
111,115,2024-07-02,true
111,125,2022-12-05,false
111,171,2022-10-13,true
112,139,2024-11-16,true
112,44,2024-07-07,false
112,28,2022-08-18,true
112,23,2024-10-28,true
112,106,2024-11-06,true
112,15,2022-05-25,false
112,41,2024-03-28,false
112,170,2023-09-15,true
112,171,2024-07-13,false
112,169,2023-12-31,true
112,8,2023-04-23,true
112,162,2024-02-05,true
112,161,2022-05-07,true
112,67,2024-05-07,true
112,25,2023-01-04,true
112,140,2023-09-06,true
112,22,2022-11-20,true
112,61,2023-07-08,true
112,95,2024-10-30,true
113,149,2023-12-28,true
113,172,2023-05-24,true
113,123,2023-04-05,true
113,171,2024-07-31,true
113,163,2024-03-26,true
113,13,2024-05-13,true
113,69,2024-02-10,true
113,12,2024-05-29,true
113,151,2022-11-07,true
113,91,2023-11-24,true
113,59,2023-05-13,true
113,183,2022-09-14,true
113,31,2023-03-31,true
113,67,2023-04-12,true
113,23,2022-10-09,false
113,109,2024-03-20,true
113,29,2024-12-15,true
114,160,2023-03-16,false
114,17,2022-08-20,true
114,23,2023-05-24,true
114,77,2022-12-01,false
114,19,2023-02-23,true
115,185,2023-09-11,true
115,105,2022-07-19,true
115,1,2023-08-16,true
115,88,2024-05-02,true
115,48,2022-05-14,true
115,64,2022-03-27,true
115,12,2022-01-06,false
115,66,2024-08-03,true
115,83,2022-06-13,true
115,143,2023-04-09,true
115,131,2024-02-11,false
115,25,2024-05-14,true
115,103,2024-03-21,true
115,86,2024-11-03,true
115,200,2023-11-02,true
115,180,2022-04-11,true
115,6,2023-01-05,true
115,43,2024-01-10,true
115,93,2022-04-02,true
115,72,2024-05-15,true
116,193,2022-01-16,true
116,198,2023-09-09,true
116,143,2023-05-28,true
116,102,2024-02-08,true
116,54,2024-06-09,true
116,108,2024-06-11,true
116,81,2023-10-07,true
116,64,2023-11-28,true
116,106,2023-09-24,true
116,182,2023-01-29,true
116,166,2022-03-01,true
116,33,2023-06-13,true
116,26,2022-09-25,false
116,132,2023-01-13,true
116,149,2022-04-21,true
116,67,2023-12-12,true
116,84,2022-11-25,false
116,96,2022-08-31,true
116,154,2024-05-26,false
116,15,2024-09-06,true
116,98,2022-10-03,true
116,125,2022-02-26,true
117,96,2022-05-03,true
117,129,2022-01-31,true
117,65,2024-09-12,true
117,137,2022-09-19,true
117,133,2024-01-04,true
117,164,2022-01-28,false
117,100,2023-07-14,true
118,68,2023-12-10,true
118,43,2024-12-26,true
118,164,2024-01-25,false
118,109,2024-11-18,true
118,20,2023-04-22,true
118,38,2024-01-12,true
118,187,2023-07-04,true
118,29,2023-06-06,true
118,14,2023-11-25,true
118,53,2022-06-07,true
118,136,2022-11-12,false
118,65,2024-07-05,true
118,59,2022-06-23,true
118,189,2024-03-26,true
118,195,2022-12-07,true
118,123,2024-02-17,true
118,88,2024-08-30,true
118,111,2022-05-05,true
119,11,2024-10-27,true
119,66,2023-11-09,true
119,85,2022-01-25,true
119,183,2022-08-01,true
119,163,2024-03-22,true
119,50,2022-05-18,true
119,9,2023-07-26,true
119,99,2024-01-07,true
119,156,2023-03-07,true
119,59,2022-05-16,true
119,84,2022-08-08,true
119,185,2023-05-09,true
120,129,2023-09-19,false
120,132,2023-10-07,true
120,170,2024-09-08,true
120,66,2022-10-09,true
120,138,2024-02-20,true
120,189,2023-02-22,true
120,99,2024-07-09,true
120,160,2022-07-31,true
120,146,2024-10-20,true
120,149,2022-11-18,false
120,109,2023-03-07,false
120,151,2024-11-24,false
120,136,2022-04-12,true
120,199,2022-12-10,true
120,40,2022-01-31,true
120,196,2022-02-03,true
120,177,2024-06-07,true
120,154,2024-11-06,true
120,16,2024-09-11,true
121,76,2023-04-27,false
121,49,2023-08-16,false
121,96,2023-05-15,true
121,99,2022-04-08,true
121,24,2022-10-11,true
121,74,2023-10-10,true
121,16,2022-03-13,true
122,118,2024-01-28,true
122,193,2024-02-16,true
122,104,2022-04-05,true
122,47,2024-03-09,true
122,1,2024-03-15,false
123,23,2023-07-05,true
123,182,2022-01-31,true
123,24,2024-05-30,true
123,181,2022-10-16,true
123,58,2024-04-09,true
123,73,2024-12-17,true
123,1,2024-12-01,false
123,115,2022-08-31,true
123,139,2024-09-20,true
123,83,2024-01-30,true
123,26,2024-07-17,true
123,103,2022-02-17,true
123,158,2022-06-28,true
123,152,2024-01-05,true
124,148,2024-09-23,true
124,144,2022-10-10,true
124,48,2022-06-02,true
124,98,2022-10-24,true
124,4,2024-04-04,false
124,78,2024-06-11,true
124,21,2024-09-04,true
124,142,2022-04-20,true
124,2,2023-06-26,true
124,195,2022-08-04,true
124,147,2024-02-03,true
124,95,2023-10-16,true
124,36,2022-10-17,true
124,19,2024-10-14,true
124,119,2022-02-06,false
124,93,2022-04-12,true
124,86,2024-04-19,true
124,131,2023-03-09,true
124,81,2022-12-30,true
124,31,2023-11-03,false
124,118,2023-07-28,true
125,133,2024-02-01,false
125,47,2022-12-31,true
125,42,2022-08-12,false
125,177,2022-06-26,true
125,68,2024-01-13,true
125,184,2024-06-21,true
125,116,2022-03-31,true
125,62,2023-10-05,true
125,24,2023-06-10,false
125,35,2022-06-27,false
125,108,2023-10-02,true
125,19,2023-04-10,true
125,100,2024-12-04,true
125,139,2023-03-13,false
125,96,2024-04-24,true
125,2,2024-08-25,true
125,124,2024-11-20,false
125,17,2024-08-29,true
125,16,2022-06-19,true
125,90,2022-05-25,true
125,144,2023-12-22,true
125,165,2023-03-31,true
125,182,2023-03-13,false
125,192,2024-01-08,true
125,30,2023-11-22,false
126,108,2024-05-29,true
126,136,2023-05-30,false
126,16,2024-10-27,true
126,104,2023-10-14,true
126,70,2024-04-11,false
126,140,2022-04-08,true
126,112,2023-07-21,true
126,10,2023-11-19,true
126,191,2022-11-23,true
127,9,2022-02-09,true
127,139,2024-06-30,true
127,86,2022-12-11,true
127,197,2024-01-30,false
127,84,2023-10-08,true
127,28,2022-06-20,true
127,11,2022-06-19,true
127,127,2024-01-02,false
127,162,2022-05-02,true
127,180,2022-04-14,true
127,80,2023-01-10,false
127,188,2023-12-12,false
127,8,2023-06-16,true
127,171,2023-11-27,true
127,154,2022-07-24,true
127,27,2022-09-22,true
127,60,2024-01-20,true
127,26,2022-05-15,true
127,22,2023-08-13,false
127,183,2023-03-19,false
127,119,2022-01-25,true
127,130,2022-08-31,true
127,100,2023-03-16,true
127,25,2022-05-12,true
128,57,2023-05-14,false
128,168,2023-11-29,true
128,87,2022-03-10,true
128,158,2022-01-27,true
128,45,2022-05-01,true
128,140,2024-09-04,true
128,92,2023-05-10,false
128,89,2024-10-22,true
129,146,2024-07-27,true
129,74,2022-11-18,true
129,79,2023-12-14,true
129,149,2024-02-17,true
129,179,2023-01-12,true
129,96,2023-01-12,true
129,58,2022-11-03,true
129,6,2022-07-15,true
129,1,2022-03-07,true
129,101,2022-04-06,true
129,126,2024-04-27,true
130,23,2023-07-31,false
130,99,2023-11-17,false
130,101,2024-07-23,true
130,114,2024-07-12,true
130,57,2022-06-29,true
130,35,2024-05-17,true
130,158,2023-05-08,true
130,2,2023-01-02,true
131,118,2022-09-16,true
131,95,2023-12-07,true
131,91,2022-01-13,true
131,134,2022-07-22,true
131,48,2022-05-19,true
131,20,2022-09-12,true
131,66,2022-01-09,true
131,119,2022-08-06,true
131,7,2024-01-31,true
132,146,2023-11-27,false
132,192,2024-09-07,true
132,119,2023-03-19,true
132,177,2022-11-13,true
132,121,2024-11-08,true
132,43,2023-09-29,false
132,181,2022-07-16,false
132,25,2022-10-10,true
132,98,2022-11-29,true
132,143,2023-08-27,true
132,133,2022-10-05,true
132,12,2022-07-01,true
132,182,2023-03-09,true
132,13,2024-12-10,true
132,193,2023-02-06,true
133,10,2022-09-26,true
133,163,2022-09-18,true
133,54,2023-02-02,true
133,13,2022-09-25,true
133,71,2024-04-13,true
133,183,2023-12-07,true
133,179,2024-07-24,true
133,39,2022-07-16,true
133,57,2022-02-16,true
134,107,2024-02-14,false
134,175,2022-03-25,false
134,176,2022-11-22,true
134,191,2023-03-23,true
134,19,2023-06-24,true
134,121,2023-07-20,true
134,77,2022-11-05,true
135,31,2024-03-16,true
135,108,2022-03-25,true
135,125,2022-11-10,true
135,4,2024-01-12,true
135,129,2023-06-06,true
135,15,2024-03-12,false
135,94,2023-09-20,true
135,104,2024-05-03,true
135,143,2024-02-11,true
135,95,2024-02-29,true
135,107,2022-08-29,true
136,56,2022-07-27,true
136,106,2022-03-22,true
136,171,2022-07-20,true
136,36,2022-10-30,true
136,190,2022-06-23,true
136,88,2023-06-24,true
136,168,2022-10-02,true
136,143,2023-07-31,false
136,179,2023-01-18,false
136,83,2022-04-28,true
136,69,2023-06-18,false
136,173,2022-03-13,true
136,39,2024-01-20,true
137,96,2024-03-10,false
137,185,2023-07-05,true
137,69,2024-04-02,true
137,95,2023-07-04,true
137,120,2023-11-19,false
138,62,2023-07-29,true
138,112,2024-01-28,true
138,95,2023-11-12,false
138,145,2023-09-20,true
138,121,2023-01-15,true
138,70,2024-01-31,true
138,101,2023-01-08,true
138,99,2022-01-28,true
138,187,2022-10-07,true
138,153,2022-09-01,true
138,199,2022-04-18,false
138,129,2023-06-27,true
138,98,2022-11-19,false
138,17,2022-08-27,true
138,111,2023-03-14,true
138,54,2024-04-25,true
139,27,2022-12-09,true
139,175,2024-07-03,true
139,5,2023-07-30,true
139,8,2022-12-27,true
139,137,2024-08-01,true
139,166,2024-10-17,true
139,176,2022-02-21,true
139,188,2022-10-30,true
139,32,2022-09-28,true
139,127,2024-04-12,true
139,136,2023-07-25,false
139,92,2022-04-06,false
140,180,2023-02-04,true
140,92,2023-04-10,false
140,40,2022-09-10,true
140,113,2024-12-19,true
140,138,2022-12-03,false
140,17,2023-02-11,true
140,7,2023-12-20,true
140,95,2022-12-27,false
140,84,2022-02-24,true
140,167,2023-05-20,true
140,133,2023-12-23,true
140,169,2023-03-13,false
140,12,2022-10-31,true
140,10,2023-04-10,true
140,194,2022-12-23,true
140,39,2023-03-31,true
140,124,2024-05-16,true
140,175,2024-08-19,true
140,46,2024-07-29,true
140,33,2024-10-16,true
140,195,2022-11-21,true
140,80,2022-07-22,true
140,48,2022-07-24,true
140,82,2023-04-01,false
140,119,2023-01-10,true
141,171,2022-11-09,true
141,162,2022-02-04,true
141,112,2023-08-22,true
141,182,2022-11-12,true
141,196,2023-01-01,true
141,68,2024-02-12,true
141,137,2023-11-23,true
141,67,2023-05-12,true
141,200,2023-05-17,true
141,104,2022-04-24,true
141,123,2023-07-19,true
141,52,2023-10-08,true
141,84,2022-09-07,true
141,114,2022-05-27,true
141,193,2022-04-28,true
141,34,2023-04-15,true
141,38,2024-01-19,true
141,54,2024-09-02,true
141,56,2022-05-29,true
141,177,2022-05-18,true
142,20,2023-07-11,true
142,145,2022-07-07,true
142,197,2023-10-20,true
142,173,2022-05-04,true
142,88,2022-02-07,true
142,85,2022-01-31,true
142,110,2024-10-13,true
143,39,2024-05-30,false
143,79,2024-04-06,true
143,19,2024-04-11,true
143,52,2024-08-29,true
143,147,2024-09-17,true
143,63,2023-01-15,true
143,193,2024-07-31,false
144,136,2023-11-05,true
144,137,2023-11-17,true
144,160,2022-11-21,true
144,122,2023-12-16,true
144,167,2024-07-23,true
144,140,2022-04-13,true
144,108,2024-08-08,true
144,91,2024-10-13,true
144,61,2024-07-10,false
144,164,2022-07-02,true
144,54,2024-05-23,true
144,162,2022-03-09,true
144,176,2023-03-28,true
144,147,2023-07-12,true
144,179,2024-06-22,true
144,178,2024-01-04,true
144,80,2023-10-20,true
144,52,2024-08-12,true
144,30,2022-08-14,true
144,155,2023-02-27,true
144,24,2023-10-06,true
144,189,2023-11-18,true
144,98,2024-04-27,true
145,75,2023-05-16,true
145,191,2023-07-19,true
145,57,2023-07-07,false
145,79,2023-06-25,true
145,182,2022-12-17,true
145,66,2024-10-22,true
145,19,2023-03-24,false
145,157,2024-12-27,true
145,32,2023-07-07,true
145,102,2024-07-01,true
145,146,2024-09-07,true
145,155,2024-11-28,true
145,151,2024-01-29,true
146,200,2024-06-05,true
146,33,2022-10-31,true
146,10,2022-02-26,true
146,63,2023-12-30,true
146,3,2023-02-22,true
146,11,2023-12-31,true
146,78,2023-11-09,true
146,72,2022-01-05,true
146,146,2023-03-24,false
147,181,2023-04-02,false
147,93,2024-01-30,true
147,142,2023-01-26,true
147,77,2022-03-10,false
147,49,2023-02-04,true
147,67,2024-04-12,true
147,179,2023-04-21,true
147,84,2024-05-01,true
147,102,2022-02-27,true
147,100,2023-10-05,true
147,57,2023-07-29,true
147,22,2022-11-10,false
147,19,2022-07-03,true
148,74,2024-05-14,true
148,17,2022-11-23,true
148,120,2023-04-24,true
148,68,2024-04-01,true
148,49,2022-01-21,true
148,10,2024-04-16,true
148,78,2024-05-26,true
148,54,2024-06-15,false
148,82,2022-10-18,true
148,15,2023-10-08,true
148,40,2022-12-22,true
148,59,2022-06-10,false
148,138,2022-12-21,false
148,94,2023-06-14,true
148,13,2023-03-20,true
148,42,2022-09-27,true
148,144,2022-05-20,false
148,157,2022-02-03,true
148,72,2022-12-01,true
149,15,2023-10-20,true
149,113,2023-01-10,false
149,185,2022-04-13,true
149,106,2024-06-21,true
149,67,2023-11-27,true
149,170,2023-01-04,true
149,140,2023-12-04,true
149,119,2023-08-01,true
149,187,2022-10-29,false
149,199,2024-09-21,true
149,27,2022-06-06,true
149,122,2022-06-26,false
149,165,2022-09-02,true
149,163,2022-03-27,true
149,177,2024-05-01,true
149,127,2022-04-13,true
150,117,2023-04-07,true
150,13,2023-05-31,true
150,125,2022-08-13,true
150,75,2024-10-05,false
150,178,2023-06-06,true
150,10,2022-12-01,true
150,162,2022-11-03,true
151,176,2023-09-11,true
151,67,2022-02-07,true
151,152,2024-10-19,true
151,166,2022-01-25,true
151,98,2022-01-22,false
151,50,2024-02-13,true
151,190,2023-10-04,true
151,189,2023-06-12,true
151,1,2024-03-24,true
151,178,2023-10-11,true
151,139,2024-10-16,true
